row,W,AA,AE,BZ,CA,O,a_not,h_not,a_over_h_not,implied_hedge,h_over_a_px 
1677,43.05,10147.14,241.2749220304727,-25521.154916524214,104.90777610505886,1.0,1098685.7191563672,1064513.8912266868,1.0321008755370047,243.27228985357868,235.70592334494773
1678,43.1,10145.84,241.30392246002842,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1064377.5111177503,1.0334319970243215,243.27228985357868,235.40232018561485
1679,43.1,10145.89,241.33512720659448,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1064382.7565065555,1.0334269041640747,243.27228985357868,235.40348027842225
1680,43.1,10144.94,241.36577648353355,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1064283.094119256,1.0335236770931362,243.27228985357868,235.38143851508121
1681,43.05,10124.65,241.39628872977116,-25521.154916524214,104.90777610505886,1.0,1098685.7191563672,1062154.5153420842,1.03439349293028,243.27228985357868,235.18350754936122
1682,43.15,10136.02,241.4294880993711,-25521.154916524214,104.90777610505886,1.0,1101237.8346480199,1063347.3167563986,1.035633247288573,243.27228985357868,234.90196987253768
1683,43.1,10135.7,241.46134942370347,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1063313.7462680452,1.0344658674476592,243.27228985357868,235.16705336426915
1684,43.1,10122.34,241.49386037322483,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1061912.1783792814,1.0358312102428135,243.27228985357868,234.85707656612527
1685,43.1,10138.71,241.52393666698197,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1063629.5186741212,1.0341587532032421,243.27228985357868,235.23689095127608
1686,43.15,10143.67,241.55469760899697,-25521.154916524214,104.90777610505886,1.0,1101237.8346480199,1064149.8612436024,1.034852209031043,243.27228985357868,235.07925840092702
1687,43.05,10135.51,241.58455582211644,-25521.154916524214,104.90777610505886,1.0,1098685.7191563672,1063293.8137905851,1.0332851606082536,243.27228985357868,235.4357723577236
1688,43.1,10126.41,241.61470957934884,-25521.154916524214,104.90777610505886,1.0,1099961.7769021937,1062339.153028029,1.0354148896488728,243.27228985357868,234.95150812064963
1689,43.05,10131.42,241.64467872057136,-25521.154916524214,104.90777610505886,1.0,1098685.7191563672,1062864.7409863155,1.033702292294324,243.27228985357868,235.34076655052266
1690,42.9,10130.63,241.6730254531613,-25521.154916524214,104.90777610505886,1.0,1094857.5459188886,1062781.8638431923,1.0301808707571518,243.27228985357868,236.14522144522144
1691,42.95,10138.08,241.70229376914014,-25521.154916524214,104.90777610505886,1.0,1096133.603664715,1063563.4267751751,1.0306236337858061,243.27228985357868,236.04377182770662
1692,42.95,10125.68,241.73236824306517,-25521.154916524214,104.90777610505886,1.0,1096133.603664715,1062262.5703514724,1.0318857448794754,243.27228985357868,235.75506402793945
1693,42.9,10123.44,241.76167316738622,-25521.154916524214,104.90777610505886,1.0,1094857.5459188886,1062027.5769329972,1.0309125390893334,243.27228985357868,235.9776223776224
1694,42.9,10121.23,241.79231331256562,-25521.154916524214,104.90777610505886,1.0,1094857.5459188886,1061795.7307478047,1.0311376418398284,243.27228985357868,235.92610722610723
1695,42.65,10104.88,241.82202577549964,-25521.154916524214,104.90777610505886,1.0,1088477.2571897577,1060080.488608487,1.026787370285954,243.27228985357868,236.92567409144195
1696,42.55,10098.96,241.84969823405885,-25521.154916524214,104.90777610505886,1.0,1085925.1416981053,1059459.4345739451,1.024980387413137,243.27228985357868,237.3433607520564
1697,42.4,10074.96,241.877108091984,-25521.154916524214,104.90777610505886,1.0,1082096.9684606267,1056941.6479474236,1.023800103404057,243.27228985357868,237.61698113207547
1698,42.5,10090.15,241.90493021925235,-25521.154916524214,104.90777610505886,1.0,1084649.083952279,1058535.1970664596,1.0246698333302373,243.27228985357868,237.41529411764705
1699,42.45,10076.18,241.93278074266897,-25521.154916524214,104.90777610505886,1.0,1083373.0262064529,1057069.635434272,1.0248833093776029,243.27228985357868,237.36584216725558
1700,42.55,10067.15,241.96279884210486,-25521.154916524214,104.90777610505886,1.0,1085925.1416981053,1056122.3182160433,1.0282191020566667,243.27228985357868,236.5957696827262
1701,42.2,9967.81,241.99331845961376,-25521.154916524214,104.90777610505886,1.0,1076992.7374773219,1045700.7797377667,1.0299243897928452,243.27228985357868,236.20402843601892
1702,42.2,9971.7,242.02384564556064,-25521.154916524214,104.90777610505886,1.0,1076992.7374773219,1046108.8709868155,1.029522612174556,243.27228985357868,236.2962085308057
1703,42.3,9998.29,242.05118511355676,-25521.154916524214,104.90777610505886,1.0,1079544.8529689743,1048898.368753449,1.0292177823214146,243.27228985357868,236.36619385342794
1704,42.3,9986.66,242.0804688111635,-25521.154916524214,104.90777610505886,1.0,1079544.8529689743,1047678.2913173471,1.030416361506888,243.27228985357868,236.09125295508275
1705,42.45,10004.45,242.10958442124672,-25521.154916524214,104.90777610505886,1.0,1083373.0262064529,1049544.600654256,1.032231527398749,243.27228985357868,235.6760895170789
1706,42.4,10012.58,242.1358441238519,-25521.154916524214,104.90777610505886,1.0,1082096.9684606267,1050397.5008739901,1.0301785443703557,243.27228985357868,236.14575471698114
1707,42.35,9988.89,242.16324546764292,-25521.154916524214,104.90777610505886,1.0,1080820.9107148005,1047912.2356580613,1.0314040374154743,243.27228985357868,235.8651711924439
1708,42.3,9973.84,242.1905542285722,-25521.154916524214,104.90777610505886,1.0,1079544.8529689743,1046333.3736276802,1.0317408200659304,243.27228985357868,235.78817966903074
1709,42.3,9983.96,242.21723208025438,-25521.154916524214,104.90777610505886,1.0,1079544.8529689743,1047395.0403218634,1.030695020894152,243.27228985357868,236.0274231678487
1710,42.25,9967.91,242.2457092108956,-25521.154916524214,104.90777610505886,1.0,1078268.795223148,1045711.2705153772,1.0311343347114592,243.27228985357868,235.92686390532543
1711,42.25,9977.45,242.27488234022218,-25521.154916524214,104.90777610505886,1.0,1078268.795223148,1046712.0906994196,1.0301484092943285,243.27228985357868,236.1526627218935
1712,42.4,9970.98,242.3038258896137,-25521.154916524214,104.90777610505886,1.0,1082096.9684606267,1046033.3373880198,1.0344765599561665,243.27228985357868,235.16462264150942
1713,42.05,9954.21,242.32774479589827,-25521.154916524214,104.90777610505886,1.0,1073164.564239843,1044274.0339827378,1.027665659890939,243.27228985357868,236.7231866825208
1714,42.0,9930.22,242.35204422153782,-25521.154916524214,104.90777610505886,1.0,1071888.506494017,1041757.2964339775,1.0289234451855351,243.27228985357868,236.43380952380951
1715,41.85,9891.78,242.37628494786526,-25521.154916524214,104.90777610505886,1.0,1068060.3332565385,1037724.6415204991,1.029232891387826,243.27228985357868,236.36272401433692
1716,41.85,9863.05,242.40314932614694,-25521.154916524214,104.90777610505886,1.0,1068060.3332565385,1034710.6411130007,1.0322309357016612,243.27228985357868,235.67622461170845
1717,42.0,9924.68,242.4268926535506,-25521.154916524214,104.90777610505886,1.0,1071888.506494017,1041176.1073543556,1.029497794775278,243.27228985357868,236.30190476190478
1718,41.95,9907.61,242.45258627311733,-25521.154916524214,104.90777610505886,1.0,1070612.448748191,1039385.3316162423,1.0300438308893494,243.27228985357868,236.17663885578068
1719,41.95,9905.45,242.47934094916636,-25521.154916524214,104.90777610505886,1.0,1070612.448748191,1039158.7308198554,1.030268444074487,243.27228985357868,236.12514898688914
1720,41.8,9891.35,242.5042559843347,-25521.154916524214,104.90777610505886,1.0,1066784.275510712,1037679.531176774,1.0280479121535067,243.27228985357868,236.63516746411486
1721,41.75,9875.26,242.52849789176724,-25521.154916524214,104.90777610505886,1.0,1065508.2177648859,1035991.5650592436,1.028491209485817,243.27228985357868,236.53317365269461
1722,41.7,9878.05,242.5512468483806,-25521.154916524214,104.90777610505886,1.0,1064232.16001906,1036284.2577545766,1.0269693397881396,243.27228985357868,236.88369304556352
1723,41.65,9875.08,242.57154134434003,-25521.154916524214,104.90777610505886,1.0,1062956.1022732335,1035972.6816595446,1.026046459613649,243.27228985357868,237.0967587034814
1724,41.55,9868.45,242.58993689525067,-25521.154916524214,104.90777610505886,1.0,1060403.986781581,1035277.1431039681,1.0242706446722833,243.27228985357868,237.50782190132375
1725,41.6,9860.6,242.6104718034719,-25521.154916524214,104.90777610505886,1.0,1061680.0445274073,1034453.6170615434,1.0263196213119763,243.27228985357868,237.03365384615384
1726,41.6,9871.52,242.63102902264586,-25521.154916524214,104.90777610505886,1.0,1061680.0445274073,1035599.2099766106,1.0251842935949957,243.27228985357868,237.29615384615386
1727,41.65,9862.39,242.65447535035344,-25521.154916524214,104.90777610505886,1.0,1062956.1022732335,1034641.4019807713,1.0273666801253603,243.27228985357868,236.7920768307323
1728,41.55,9860.76,242.67460130038157,-25521.154916524214,104.90777610505886,1.0,1060403.986781581,1034470.4023057203,1.0250694311002593,243.27228985357868,237.3227436823105
1729,41.5,9855.79,242.69343140486507,-25521.154916524214,104.90777610505886,1.0,1059127.9290357549,1033949.0106584781,1.0243521857632432,243.27228985357868,237.4889156626506
1730,41.4,9818.91,242.71369325303343,-25521.154916524214,104.90777610505886,1.0,1056575.8135441025,1030080.0118757235,1.0257220811615706,243.27228985357868,237.1717391304348
1731,41.35,9823.78,242.7317857571843,-25521.154916524214,104.90777610505886,1.0,1055299.7557982763,1030590.9127453552,1.0239754132773207,243.27228985357868,237.57629987908103
1732,41.3,9817.27,242.7499801313505,-25521.154916524214,104.90777610505886,1.0,1054023.69805245,1029907.9631229112,1.0234154271964406,243.27228985357868,237.70629539951577
1733,41.9,9893.07,242.77191254301974,-25521.154916524214,104.90777610505886,1.0,1069336.3910023645,1037859.9725516746,1.0303281938634767,243.27228985357868,236.11145584725537
1734,41.9,9896.48,242.79266041786457,-25521.154916524214,104.90777610505886,1.0,1069336.3910023645,1038217.7080681928,1.0299731768128613,243.27228985357868,236.19284009546539
1735,42.0,9915.96,242.81423598603112,-25521.154916524214,104.90777610505886,1.0,1071888.506494017,1040261.3115467193,1.0304031252496286,243.27228985357868,236.0942857142857
1736,42.0,9922.02,242.8345089897484,-25521.154916524214,104.90777610505886,1.0,1071888.506494017,1040897.0526699162,1.0297737934261677,243.27228985357868,236.23857142857145
1737,42.0,9929.44,242.8560595706021,-25521.154916524214,104.90777610505886,1.0,1071888.506494017,1041675.4683686157,1.0290042715249101,243.27228985357868,236.4152380952381
1738,41.95,9923.13,242.87647056095892,-25521.154916524214,104.90777610505886,1.0,1070612.448748191,1041013.5003013926,1.0284328190155352,243.27228985357868,236.54660309892725
1739,41.95,9916.32,242.8967834022722,-25521.154916524214,104.90777610505886,1.0,1070612.448748191,1040299.0783461172,1.0291390918564172,243.27228985357868,236.38426698450533
1740,42.05,9935.65,242.91767822062104,-25521.154916524214,104.90777610505886,1.0,1073164.564239843,1042326.945658228,1.0295853606299519,243.27228985357868,236.281807372176
1741,42.1,9941.29,242.9380085570321,-25521.154916524214,104.90777610505886,1.0,1074440.6219856695,1042918.6255154606,1.0302247900258077,243.27228985357868,236.1351543942993
1742,42.05,9936.1,242.95929274547024,-25521.154916524214,104.90777610505886,1.0,1073164.564239843,1042374.1541574753,1.0295387313274809,243.27228985357868,236.29250891795485
1743,42.05,9955.22,242.9801344237803,-25521.154916524214,104.90777610505886,1.0,1073164.564239843,1044379.9908366039,1.0275613987780263,243.27228985357868,236.74720570749108
1744,42.0,9934.44,243.00246864916875,-25521.154916524214,104.90777610505886,1.0,1071888.506494017,1042200.007249141,1.028486374053324,243.27228985357868,236.53428571428572
1745,41.95,9923.94,243.0240871609806,-25521.154916524214,104.90777610505886,1.0,1070612.448748191,1041098.4756000378,1.0283488774980125,243.27228985357868,236.5659117997616
1746,42.15,9949.35,243.04805795959774,-25521.154916524214,104.90777610505886,1.0,1075716.6797314957,1043764.1821908674,1.0306127553386244,243.27228985357868,236.04626334519574
1747,42.25,9980.37,243.0705773272395,-25521.154916524214,104.90777610505886,1.0,1078268.795223148,1047018.4214056464,1.029847014320481,243.27228985357868,236.221775147929
1748,42.15,9965.27,243.09342063622026,-25521.154916524214,104.90777610505886,1.0,1075716.6797314957,1045434.31398646,1.0289663016986335,243.27228985357868,236.42396204033216
1749,41.3,9845.46,243.11119990532492,-25521.154916524214,104.90777610505886,1.0,1054023.69805245,1032865.3133313127,1.0204851343617058,243.27228985357868,238.38886198547215
1750,41.2,9843.88,243.12691062704914,-25521.154916524214,104.90777610505886,1.0,1051471.5825607977,1032699.5590450667,1.0181776232509379,243.27228985357868,238.92912621359218
1751,41.25,9844.07,243.1422649551269,-25521.154916524214,104.90777610505886,1.0,1052747.640306624,1032719.4915225267,1.019393600051617,243.27228985357868,238.6441212121212
1752,41.3,9863.26,243.15601560914266,-25521.154916524214,104.90777610505886,1.0,1054023.69805245,1034732.6717459828,1.0186434881522741,243.27228985357868,238.81985472154966
1753,41.2,9861.45,243.1671884749026,-25521.154916524214,104.90777610505886,1.0,1051471.5825607977,1034542.7886712328,1.0163635511986007,243.27228985357868,239.35558252427185
1754,41.3,9868.77,243.17966061668295,-25521.154916524214,104.90777610505886,1.0,1054023.69805245,1035310.7135923217,1.0180747520666507,243.27228985357868,238.9532687651332
1755,41.35,9869.45,243.19186412267993,-25521.154916524214,104.90777610505886,1.0,1055299.7557982763,1035382.0508800732,1.019237058341192,243.27228985357868,238.6807738814994
1756,41.3,9866.68,243.20308410843077,-25521.154916524214,104.90777610505886,1.0,1054023.69805245,1035091.4563402622,1.018290404771696,243.27228985357868,238.9026634382567
1757,41.25,9893.44,243.2112297260596,-25521.154916524214,104.90777610505886,1.0,1052747.640306624,1037898.7884288336,1.0143066472794215,243.27228985357868,239.84096969696972
1758,41.35,9915.81,243.2198763713861,-25521.154916524214,104.90777610505886,1.0,1055299.7557982763,1040245.5753803037,1.014471756260505,243.27228985357868,239.80193470374846
1759,41.3,9909.21,243.2280578039675,-25521.154916524214,104.90777610505886,1.0,1054023.69805245,1039553.1840580102,1.0139199361960036,243.27228985357868,239.9324455205811
1760,41.35,9919.05,243.23601078102226,-25521.154916524214,104.90777610505886,1.0,1055299.7557982763,1040585.476574884,1.0141403849608057,243.27228985357868,239.88029020556226
1761,41.45,9935.22,243.24466483775004,-25521.154916524214,104.90777610505886,1.0,1057851.8712899287,1042281.8353145028,1.0149384124791234,243.27228985357868,239.69167671893845
1762,41.4,9915.27,243.254045066908,-25521.154916524214,104.90777610505886,1.0,1056575.8135441025,1040188.925181207,1.015753761615988,243.27228985357868,239.49927536231885
1763,41.4,9908.43,243.26311302861242,-25521.154916524214,104.90777610505886,1.0,1056575.8135441025,1039471.3559926484,1.0164549580446305,243.27228985357868,239.33405797101452
1764,41.55,9937.07,243.27228985357868,-25521.154916524214,104.90777610505886,1.0,1060403.986781581,1042475.9147002972,1.017197588767735,243.27228985357868,239.15932611311675
1845,41.6,10076.67,243.3436177408356,-25055.49093011614,102.94983277949135,1.0,1042308.4226928314,1037391.491474117,1.0047397065226817,243.3757321761036,242.22764423076922
